image_id,prob_class0,prob_class1,prob_class2,prob_class3,prob_class4
988306549.jpg,0.00041638155532961574,0.0011944335359934818,0.0009892809124564471,0.9971314433823988,0.0002684606138215755
train-cbsd-77.jpg,0.0006921696195703959,0.9982402298571255,0.00022019330385061113,0.00045672801165833206,0.0003906792077952856
train-cgm-62.jpg,0.0014148657449408611,0.002145050846627821,0.9844266269517538,0.010533859354256414,0.001479597102421204
4258860412.jpg,0.0015391637983378436,0.9946310371569839,0.0007831513999824834,0.0021891262233456315,0.0008575214213500436
4000584857.jpg,0.05077650213493667,0.07199859373264433,0.08924898707270021,0.6175010640190511,0.17047485304066762
546602360.jpg,0.00041415517391025066,0.0011956813005870115,0.0009503084002188507,0.997174162077675,0.00026569304760900154
3018552263.jpg,0.0019349090301841053,0.004177717475920244,0.0068443765853891045,0.985890240992982,0.0011527559155245616
2552592093.jpg,0.9979498415824541,0.001261343755763533,0.0002285646961643044,0.0002745913473993629,0.0002856586182185376
3162831635.jpg,0.7718196085695693,0.14026348673234929,0.01988993618443018,0.018110686797688524,0.049916281715962844
1237914743.jpg,0.00039330835353996936,0.0010913230801418458,0.0009383446379451788,0.997323875597798,0.00025314833057501183
8129389.jpg,0.00040631612927472785,0.0011240279987661768,0.0009641179855797747,0.9972456054177582,0.0002599324686210765
1025466430.jpg,0.001995340860053288,0.0026390160038649332,0.9831570986270922,0.010195278400945421,0.002013266108044196
628889573.jpg,0.008820938037553292,0.01066483783954971,0.012243672388065306,0.962909605700425,0.0053609460344065905
2775424863.jpg,0.020313047372076436,0.027938723333445225,0.045632123677023816,0.8985858611186489,0.007530244498805733
1677019415.jpg,0.027756520494413604,0.585413950012933,0.011527561107086871,0.36084530127277437,0.014456667112792379
2888561095.jpg,0.0003919468865225151,0.0010848228891214525,0.0009358871297376115,0.9973358279218764,0.0002515151727422086
3458429968.jpg,0.00040211014114078635,0.0011050728574202625,0.0009723188735626178,0.9972604764503589,0.000260021677517323
3766986363.jpg,0.00513964739659004,0.009329834204103504,0.028709759860936507,0.9535329488520384,0.003287809686331469
3656334422.jpg,0.020503226740450894,0.022666314950611537,0.26089515523524937,0.6808123185355895,0.01512298453809866
1735461481.jpg,0.0003992338990125239,0.001127586825774028,0.000944534183068631,0.9972733872578748,0.0002552578342698955
2891992852.jpg,0.00039236685643536973,0.0010981296490778557,0.0009308299441888582,0.9973274886934268,0.00025118485687100536
2114057874.jpg,0.0004059708076302713,0.001105605998895982,0.0009770731441887245,0.9972489218770114,0.00026242817227356286
1303549363.jpg,0.0004912570006866755,0.001332653804503354,0.001374149058026827,0.9964800542115203,0.00032188592526281764
train-cbsd-287.jpg,0.0018431904017258956,0.007575820681390081,0.04419877837580314,0.9445915709300275,0.0017906396110532775
3192745866.jpg,0.00038967262152390025,0.0010758066678676623,0.0009241727007378314,0.9973608666558397,0.00024948135403098245
2587185641.jpg,0.003461079520104265,0.007464854935150618,0.01341427531671325,0.0033374094497121316,0.9723223807783197
1497437475.jpg,0.023873439710859066,0.05528143674978607,0.13787027954871386,0.025397326365708118,0.7575775176249329
564925067.jpg,0.00040198766914651774,0.0011720922001517621,0.0011809591123026308,0.9969823145260311,0.00026264649236795295
2832882740.jpg,0.00038564316295978403,0.00107912596509912,0.0009282165698305053,0.9973600305192509,0.000246983782859688
249686764.jpg,0.1157692005508989,0.16023547134365215,0.1862800033723419,0.2408366149712024,0.29687870976190456
1784432938.jpg,0.00046097646377186053,0.00128961674276007,0.001104107618151061,0.9968460349174821,0.00029926425783480785
2548839038.jpg,0.0004849377719388113,0.9988125479162462,0.00014566952814056757,0.0002984109115137034,0.00025843387216082546
363639242.jpg,0.00039106861695993453,0.0010829456001835687,0.0009294177319401096,0.9973451295749389,0.00025143847597738716
3164685784.jpg,0.000394955823314845,0.0010967675173715686,0.0009446469982931083,0.9973105002409062,0.0002531294201142517
807777679.jpg,0.986335312461367,0.008881671189995976,0.0012579427360805858,0.0014533155266520672,0.002071758085904274
train-cgm-119.jpg,0.004366627219787667,0.007667795855577105,0.949766032891622,0.033991918282786325,0.004207625750226902
train-cbsd-946.jpg,0.13391433581524187,0.3367160566441069,0.06629775805049515,0.04116612379875461,0.42190572569140145
train-cgm-18.jpg,0.003219584527040617,0.007611125424641812,0.035576485525217506,0.951088138132153,0.0025046663909470157
2412773929.jpg,0.0005868458035164251,0.0015562281445261016,0.0016765286155471658,0.9957931524519931,0.0003872449844172752
train-healthy-3.jpg,0.005643007510636448,0.9850538566971905,0.0018560216832309232,0.003315452417575599,0.004131661691366669
train-cmd-1337.jpg,0.0048858517903451245,0.009285744572856367,0.016139977044097323,0.9662001936474044,0.0034882329452968954
1302660521.jpg,0.0012718028621458081,0.0020189947818120848,0.981893874575644,0.013463170850093022,0.0013521569303050814
1244752759.jpg,0.002343146844168657,0.004627052537490082,0.005287098601471313,0.9856838109748238,0.0020588910420462816
846434156.jpg,0.0004010085808098141,0.0011035214261132865,0.000956608923632767,0.9972772746970043,0.00026158637243967595
train-cbsd-1211.jpg,0.002698820823960656,0.9787955269174727,0.004246239051691601,0.012901107383788954,0.0013583058230858974
3519898.jpg,0.0004619085424986628,0.001268749828780522,0.0011540619466392842,0.9968072842979417,0.000307995384139839
3011889571.jpg,0.02609994478476734,0.030260358173843555,0.051090977813186104,0.8684233664925259,0.024125352735677102
1416272901.jpg,0.00030806594671161746,0.0009919477395356677,0.0007466472313855607,0.9977582583808171,0.00019508070155015934
2185068357.jpg,0.002051581493787075,0.0053959666668420645,0.007711482226929887,0.9834417452149739,0.0013992243974671093
3281063940.jpg,0.002175601109035748,0.003907370037440223,0.0064355143980809534,0.9860514222223559,0.0014300922330872628
3948282099.jpg,0.7712307229548846,0.07767846513820244,0.02949517927519663,0.021907214495793803,0.09968841813592258
1300474997.jpg,0.0006406168854206735,0.0015523159391644232,0.0016052294212203378,0.9957798389886116,0.00042199876558302106
559509734.jpg,0.0024089289789426737,0.004329132916996364,0.0072159609145576575,0.9844069459005496,0.0016390312889537318
1010648150.jpg,0.04740683841606671,0.06620109849491591,0.046963570412169586,0.057949854152472356,0.7814786385243754
1668363819.jpg,0.11321262655229158,0.13780560536793304,0.4570703671457171,0.07197426862173036,0.219937132312328
1782983052.jpg,0.08414144739230472,0.08649876518461613,0.07490083648458752,0.7072385012766882,0.04722044966180354
3924935731.jpg,0.0004849701343037399,0.0012952604723116905,0.001214779703977508,0.99669048049712,0.00031450919228703767
train-cbsd-614.jpg,0.00035163091467935143,0.9991358410287532,0.00010703492661873846,0.00021831084901911788,0.00018718228092960747
2506195941.jpg,0.1802268235669108,0.23338562182177228,0.3291459405622365,0.050018780461324186,0.2072228335877562
1931110698.jpg,0.0008047200838506497,0.002050095709403969,0.0017261391136584447,0.9949193694279497,0.0004996756651374396
3288990051.jpg,0.027533401696058373,0.029695515835380628,0.04788967394183198,0.07327383387049292,0.8216075746562361
train-cmd-580.jpg,0.00039734717522504367,0.0010896708614179125,0.0009436028972505028,0.9973140697783006,0.0002553092878058766
train-healthy-301.jpg,0.013441055916209246,0.02044191702430587,0.025108187563530646,0.008312566363492377,0.9326962731324618
train-cbb-252.jpg,0.9804376161383506,0.013406086216417108,0.0014236006385350425,0.0020433869659278363,0.0026893100407694016
3117191836.jpg,0.008256151315851884,0.01474512735842047,0.7305427620256645,0.23788445798631364,0.008571501313749584
3982368414.jpg,0.06429779632513018,0.06010133959429582,0.07617926459422364,0.03448821502833086,0.7649333844580194
4119371139.jpg,0.0016029914190720902,0.9965498987157643,0.0003397981922130282,0.0007031483672772663,0.000804163305673094
train-cmd-2502.jpg,0.01502868521822749,0.0388532797960926,0.026902218562611758,0.9127096367683891,0.006506179654679022
1693341190.jpg,0.0004100884854820288,0.0011432011082141893,0.0010743686183641225,0.9971058062159899,0.00026653557194974124
3425850136.jpg,0.0003408179865644152,0.9991230629898785,0.00011498225510011893,0.00022447242893440815,0.0001966643395225667
3454772304.jpg,0.9907316260878835,0.005319737905468767,0.000962836806169094,0.0011052641356604396,0.0018805350648182758
train-cmd-2210.jpg,0.0018343919550535721,0.003007176455548435,0.0035326887306250014,0.9905303808940256,0.0010953619647474924
train-cmd-1845.jpg,0.00039928566894600377,0.001104568709264409,0.0009593153192312564,0.9972783835666231,0.00025844673593536035
4198510978.jpg,0.00039815069347971826,0.0011091786182848655,0.0009469938765700646,0.9972817043099582,0.00026397250170707173
4064049916.jpg,0.00038598262910671707,0.0010712997886893308,0.0009159667576589187,0.997379949143336,0.00024680168120907634
3846071178.jpg,0.10834915505680374,0.0919283068954404,0.3634832071383196,0.14857206609220341,0.2876672648172329
2488945331.jpg,0.0010561376889935312,0.0018333322863071755,0.9903630150892824,0.005476095639717944,0.0012714192956988907
train-cmd-1383.jpg,0.0003954255811982469,0.0010923303082925812,0.0009418104466388444,0.9973186102679318,0.00025182339593856685
1419231799.jpg,0.002098409164426305,0.9941962706660928,0.0005324006598897637,0.0023173345101677695,0.0008555849994233277
3713078726.jpg,0.04548695269232315,0.12941504318612582,0.21637845295810992,0.5719980383411217,0.03672151282231951
2243188511.jpg,0.0071412480036036185,0.012990620915613649,0.02065121935649161,0.00996034076132657,0.9492565709629645
323873580.jpg,0.0004680655854396627,0.0012597489690478313,0.001126502297002669,0.9968228894232121,0.0003227937252979824
285256014.jpg,0.00875711281864112,0.015562127667471209,0.03010251503016428,0.008344068974201795,0.9372341755095217
794665522.jpg,0.00030649776082786976,0.0009582487548959536,0.000732971714844303,0.9978071643704477,0.00019511739898406732
3946349972.jpg,0.008791566519415074,0.01571646031612817,0.023510137422489672,0.009341319369551284,0.9426405163724159
1765374655.jpg,0.06717253904722652,0.20758023898092673,0.6128088739044253,0.05289444712070424,0.059543900946717354
3486341851.jpg,0.0017009830973095698,0.992391899818887,0.0029464880668714495,0.001823679072540599,0.0011369499443916044
train-cbsd-830.jpg,0.0005064599509210919,0.9988075587020665,0.00013593167268723724,0.00028324946029157223,0.00026680021403358944
328959114.jpg,0.0018402574501181958,0.0031478993489344495,0.9742987763663887,0.018819709555285086,0.0018933572792734317
3652093161.jpg,0.000885483376099805,0.9982281337982407,0.0001952340897505375,0.00038731308857139596,0.0003038356473375802
2350570132.jpg,0.508056205251486,0.3384101557492867,0.039177204344250705,0.02739031618220966,0.08696611847276708
343990809.jpg,0.0008952982696753985,0.9976433481664508,0.00025278238205031977,0.0007535196947904232,0.00045505148703280367
185826608.jpg,0.0003901413288581872,0.0010789588260174082,0.0009275912393551755,0.9973533364524731,0.0002499721532961392
4213617078.jpg,0.0011011049481950744,0.0021576234111414902,0.003661647327981677,0.9923765961630477,0.0007030281496341982
4159967753.jpg,0.3761795421029783,0.09919040288704097,0.041670662413707066,0.029077906578580476,0.4538814860176932
train-cbsd-1313.jpg,0.0005044580773772304,0.9988175055683169,0.00014375672110140378,0.0002880473420442899,0.00024623229116012957
train-cmd-1987.jpg,0.0005737755420041811,0.0015601409940023774,0.001395176311958466,0.9961048943529087,0.0003660127991261493
1584599134.jpg,0.0006634006721309885,0.001815050202353341,0.0015091970837392804,0.9955858476640337,0.00042650437774285015
2888884309.jpg,0.0035594248304022928,0.005577535511010903,0.006934706708396388,0.9821328779895664,0.0017954549606239557
531185235.jpg,0.0003901276461533089,0.0010830766898231275,0.0009237028561968762,0.9973535546073257,0.00024953820050106393
2958183891.jpg,0.002654311255582305,0.9940055823952284,0.0005852056813651819,0.0013036285530302284,0.0014512721147939755
3150477025.jpg,0.07667829992920092,0.05243798751177244,0.09762784876922619,0.7372037156636255,0.036052148126174945
1982356944.jpg,0.00027194146685006446,0.0009696520269510767,0.0006757789602947589,0.9979124796109728,0.00017014793493130931
2658253908.jpg,0.00045233377888501683,0.0014020006732522244,0.0010756790906812355,0.9967811797626639,0.00028880669451764637
357823942.jpg,0.0004497309671821494,0.0013118275503573318,0.001401181149298907,0.9965345671060825,0.0003026932270792287
2463031919.jpg,0.00042900148213910656,0.0012387499916525395,0.000994576600138109,0.997063053729224,0.0002746181968462257
3377004222.jpg,0.07061600166658401,0.0784011580474458,0.08630748426287313,0.04325040429250357,0.7214249517305935
3047244862.jpg,0.5293997549702115,0.12587572394272037,0.09356961806013908,0.2167887774531288,0.03436612557380019
3698265838.jpg,0.0005335463687383377,0.0013826233592306113,0.0012707636057888,0.9964688934636515,0.0003441732025907809
4185505558.jpg,0.0006803400422632413,0.0018961591582090434,0.001668886938710058,0.9952194044244852,0.0005352094363324412
1914659234.jpg,0.00041235600518891517,0.0011342966967320207,0.0009844239657043879,0.9972011675835888,0.0002677557487858776
train-cmd-429.jpg,0.0005350539906674013,0.0013421031375774456,0.0014082531429493003,0.996365970596813,0.000348619131992735
1086080704.jpg,0.00038980181706116905,0.0010812736427319911,0.0009292935013544547,0.9973489577120528,0.0002506733267998401
3775748715.jpg,0.013292969216368475,0.018560797971315865,0.021181212126727782,0.0070635901964329825,0.9399014304891549
train-cbsd-1436.jpg,0.00038481302626861637,0.9990853543389211,0.0001078860907449743,0.00022147722436860644,0.00020046931969658024
1102683272.jpg,0.0004377294419915388,0.0012392956616872279,0.0010987362332376025,0.9969144141867079,0.00030982447637566927
427331923.jpg,0.0005322665130021733,0.0013903639026975297,0.0015202801771368693,0.9962126065572154,0.0003444828499480736
3116695439.jpg,0.00039489165921528666,0.0010915326883229749,0.0009470110058485042,0.9973120068415233,0.00025455780509002035
1479311027.jpg,0.006763574044001833,0.987082734434463,0.0010918103829728645,0.00189193647763884,0.0031699446609234736
1725548375.jpg,0.005205788395713354,0.9870302650637427,0.0013933768288782657,0.003448058252955544,0.0029225114587101897
train-cbsd-196.jpg,0.0005643295732653702,0.9986932085028434,0.00016320474079397062,0.0002730624679798349,0.0003061947151175557
334306326.jpg,0.0008550515280851312,0.0021943492443014553,0.0046508884197352844,0.9916845881494565,0.0006151226584216517
train-cgm-514.jpg,0.0018433230206721138,0.0031309984209316496,0.9754914067076766,0.017639232662356594,0.0018950391883629316
1785258205.jpg,0.03320869630027597,0.051677951069323894,0.050832162267970715,0.01814683573795426,0.8461343546244752
1951284903.jpg,0.000611359988860061,0.001406230285704843,0.0018735620912001022,0.9957147443738176,0.00039410326041745564
1403091423.jpg,0.0010336371376430014,0.0016147678908107741,0.9881334075691898,0.008036999775033256,0.0011811876273229989
3115344482.jpg,0.8717238141066193,0.04582122104839844,0.010319919876764136,0.012997073020390592,0.059137971947827515
108428649.jpg,0.748496479109223,0.16518334116156713,0.01480774383515393,0.020548972470285327,0.05096346342377068
719222576.jpg,0.00039169956913729894,0.0011002466716484901,0.0009694161594606469,0.9972862786799382,0.00025235891981533463
train-healthy-72.jpg,0.06832910671498948,0.06312222077215456,0.11322446924982521,0.10918962474942016,0.6461345785136106
1121950922.jpg,0.25159747577428254,0.04485046929917475,0.029597413743450287,0.021605056333157815,0.6523495848499347
401103417.jpg,0.0015841985054542778,0.00334584227870346,0.003707892003746324,0.9902718389800799,0.0010902282320159943
3204117363.jpg,0.0004188479538487041,0.001186864974660655,0.001034779858123394,0.9970919594908603,0.00026754772250710116
train-cmd-2130.jpg,0.0003893036936726529,0.001085297348357365,0.000924084544307989,0.9973519755272587,0.00024933888640330546
1741717414.jpg,0.001048488443412398,0.0023774775140012814,0.0028887267653600096,0.9930271650146433,0.0006581422625831023
2340576702.jpg,0.047083937135397706,0.0539680137407605,0.11683022369268804,0.035068390717057016,0.7470494347140968
train-cmd-1180.jpg,0.0014423493149778523,0.0027484988445744046,0.0035555302845713607,0.9914140175976933,0.0008396039581829481
2561461282.jpg,0.000398196699325375,0.001094645753318875,0.000956467508600857,0.9972939730391777,0.00025671699957743573
872590456.jpg,0.021978463634390065,0.0346464539355745,0.17850758236525557,0.7441691581140847,0.02069834195069508
1981291103.jpg,0.012990480717149856,0.03137821070767478,0.8485047327376304,0.08755254823494754,0.01957402760259731
21617931.jpg,0.0003906491665091003,0.001081082260841386,0.0009282386773160212,0.9973487793315781,0.00025125056375537616
3424923425.jpg,0.00039141634273804596,0.0010912328184153922,0.0009370223861024018,0.9973273754362455,0.00025295301649871135
train-cbsd-453.jpg,0.0005031937996974177,0.998802049041152,0.0001356264812305791,0.0003011374832644788,0.000257993194655784
2555847338.jpg,0.0009867458715483123,0.99775531073762,0.0002469908815967344,0.000514221588575905,0.0004967309206589844
4169558391.jpg,0.0011264794602542667,0.0023518624861175036,0.0029783646887240364,0.9928393695815962,0.0007039237833078357
2731309139.jpg,0.0005106223502902819,0.0014319520599517723,0.0012676064244093004,0.996460367738031,0.00032945142731751284
223654251.jpg,0.0009816080016143498,0.0022196532460921716,0.0023310683028302187,0.993781995920411,0.0006856745290519672
train-cmd-776.jpg,0.005195717604829792,0.015707562984974097,0.006560217102230657,0.9700294183429019,0.0025070839650635653
2611064559.jpg,0.004378226037134659,0.006721267713955736,0.01562504611179345,0.9703957866485272,0.002879673488588844
2940233284.jpg,0.2080072292335036,0.19058784614003046,0.21312685264995077,0.31215578214595396,0.07612228983056124
3555410429.jpg,0.7137675640021788,0.2363431141113808,0.009089121788511975,0.021229111710553424,0.019571088387375025
2809017753.jpg,0.002752604543798542,0.004972859281898964,0.9714059019915554,0.017810557665335354,0.0030580765174117097
2944007610.jpg,0.0007964754795308047,0.0027361875891665417,0.0018133144168551993,0.9941502349862931,0.000503787528154349
train-cmd-1844.jpg,0.0004715248485890667,0.0012804157974198537,0.0010972511233080407,0.9968521248725621,0.0002986833581208906
3752127638.jpg,0.016398783144138063,0.024863666583870302,0.15224858779598976,0.7913881433640992,0.01510081911190256
1376632265.jpg,0.0009472416737937846,0.0019640579825192933,0.0034274006655899084,0.9930484624907572,0.0006128371873399083
2609118194.jpg,0.0006305767365490513,0.0016165623314342156,0.0015165127042963242,0.9957804651341772,0.0004558830935433114
train-cbb-187.jpg,0.23558325974200148,0.03615435491752354,0.014153095839509128,0.011244911298017711,0.7028643782029481
1153679641.jpg,0.00040579693098890385,0.0011191012114941917,0.0009704636313573216,0.9972372498664843,0.0002673883596751568
3402428593.jpg,0.008331563051489499,0.01105311657449431,0.012645802534406366,0.961285323049479,0.006684194790130905
997179968.jpg,0.00074052955065578,0.0017613651015468113,0.0017073128922152443,0.9952636090057003,0.0005271834498817291
3452368233.jpg,0.00044463001616457077,0.0012046454527479622,0.0010694607031551734,0.9969899604085567,0.0002913034193757289
3197563521.jpg,0.0004000530282600961,0.0011193541290854805,0.0009863929010462975,0.9972338713039381,0.0002603286376698918
train-cmd-775.jpg,0.0003877361925764876,0.0010823529223541759,0.0009235304582677431,0.9973568444756021,0.00024953595119934846
train-cmd-928.jpg,0.0004575420643026162,0.0012452387843485137,0.001105192942001128,0.9968938910344779,0.0002981351748698764
1926346428.jpg,0.004295840828722851,0.016926625040964132,0.25395702815196214,0.7209004203866635,0.003920085591687499
1945153538.jpg,0.003847468747868793,0.00799889153290686,0.012595734385661176,0.003956595720765867,0.9716013096127972
291024116.jpg,0.00039021823210668853,0.001081794703114077,0.0009355526137960217,0.9973420384496086,0.0002503960013746999
2910622888.jpg,0.0005920079017391575,0.0016932230528949252,0.0020997892573112477,0.9951586947987769,0.00045628498927788677
train-cmd-1072.jpg,0.0008227173412623469,0.0031843931001218993,0.007834777840525605,0.9875083427003764,0.0006497690177138544
2449191784.jpg,0.0003946904010350542,0.0010902685151308131,0.0009464972791361435,0.997314551130785,0.00025399267391294734
train-cbsd-800.jpg,0.05463355972065641,0.7103432626066312,0.06075939073160046,0.11956330393273251,0.0547004830083794
83337985.jpg,0.0004953598907213394,0.0013426968231508042,0.0012010298269798261,0.9965872423605279,0.00037367109862024685
train-cbsd-1340.jpg,0.0013017957628670455,0.9966729780680753,0.0004706335679883696,0.0006831097953811454,0.0008714828056880982
3567747023.jpg,0.0004480868093800599,0.0012392699034592233,0.0010929462722487574,0.9969176480529169,0.0003020489619951044
train-cgm-308.jpg,0.0013389761364940866,0.0019277134372072562,0.9870994593465958,0.008147478372358442,0.0014863727073443007
train-cgm-376.jpg,0.01045496705235916,0.017109701341997328,0.8921706537686022,0.06987451496468142,0.010390162872359965
426170022.jpg,0.0067815003234628045,0.012371458671839008,0.026263782422825004,0.9457482120734526,0.008835046508420763
3619872017.jpg,0.000695355751814344,0.0016445598759112316,0.0017684884833750348,0.9954507808059511,0.0004408150829482668
980682914.jpg,0.0003779294948620296,0.001068488000459906,0.0009036293293038267,0.9974062325136843,0.0002437206616899193
train-cbsd-321.jpg,0.0004185677220363635,0.0011994562434203748,0.0011051901739005123,0.9970033089758099,0.00027347688483274823
1511652981.jpg,0.00017576239851823525,0.000728001889219347,0.00045371258695466667,0.998532667687865,0.00010985543744263467
4012298941.jpg,0.00029874109391758984,0.001030881668475959,0.000838252513601032,0.9976411396246903,0.00019098509931527493
train-cgm-252.jpg,0.0013432869580948434,0.002120689489231565,0.9857607909674293,0.009340192079039751,0.0014350405062047364
2717899279.jpg,0.00039006478671329566,0.0010763436453939065,0.0009253267223145517,0.9973584661760049,0.00024979866957339556
749210924.jpg,0.6544936253396701,0.05187931355893317,0.015180471160557757,0.01711268554720544,0.26133390439363346
train-cbsd-429.jpg,0.0003932167115415528,0.9990311110689096,0.00011772581785200769,0.0002470306875075774,0.00021091571418900123
train-cmd-599.jpg,0.00033944566062932724,0.0010123664525015317,0.000821281896844141,0.9976078799763066,0.00021902601371820294
1544234863.jpg,0.000543786833627475,0.0014343636883333106,0.001304170270837525,0.9962809803439124,0.0004366988632892192
1764594695.jpg,0.0004498360249773132,0.0011811486643831933,0.0011674921673220113,0.9969117315563171,0.00028979158700038755
train-cbsd-790.jpg,0.0014117495021624868,0.9967597354791815,0.0003959902279097176,0.0007023531611461198,0.0007301716296002357
2980417090.jpg,0.0003967519052084448,0.0011065911428210639,0.0009470847298028389,0.9972943717327349,0.00025520048943272283
train-cmd-1927.jpg,0.00041552297644750254,0.0011474709904644598,0.00099297888017916,0.997175746024206,0.00026828112870279185
1079432452.jpg,0.0003994590260325315,0.001103890833978988,0.0009691311304516167,0.9972708778064358,0.00025664120310111324
train-cgm-751.jpg,0.0015768553278192408,0.0026449923819808307,0.9783168114789778,0.01579991501274276,0.0016614257984791806
train-cgm-306.jpg,0.0027343942801051463,0.004948449744046299,0.9606205777269423,0.029146746044300405,0.0025498322046058025
1851671093.jpg,0.000821033734645424,0.00290251598994719,0.002107241945157869,0.9930878759722166,0.0010813323580330006
train-cmd-1703.jpg,0.0030127583945081327,0.004347812263421358,0.004416367189324737,0.9869173637093239,0.001305698443421728
1338751464.jpg,0.00048599088652181836,0.001376588657409787,0.001172480456696977,0.9966577268025613,0.00030721319681002723
280102344.jpg,0.003930941509621601,0.0068334727052403055,0.9702634701486357,0.011510963149313092,0.007461152487189192
259935954.jpg,0.000459047233380622,0.0012913756124365602,0.0011053135057817096,0.9968302170454632,0.00031404660293804553
1658661727.jpg,0.00039707027878169306,0.001131982266302431,0.0009743263296152253,0.997242862146585,0.0002537589787158067
257165521.jpg,0.8572087776324208,0.04664313695923757,0.014520609272602372,0.014285494505925558,0.06734198162981375
train-cmd-1994.jpg,0.0017456682211457518,0.004326187268017998,0.0037710251450247356,0.989154361262624,0.001002758103187482
train-cmd-2166.jpg,0.0009092255450587328,0.0019059379300725024,0.001813215040400232,0.9948486192966995,0.000523002187768966
2468594411.jpg,0.0026633563578942303,0.004708560898180904,0.9661535773931639,0.023867684324248205,0.002606821026512734
2776053424.jpg,0.0005740709511703447,0.0015351234625205887,0.001398952998061002,0.9961281928153102,0.00036365977293786503
train-cgm-532.jpg,0.001627008141209497,0.002561766012501536,0.9791472844237631,0.014955411495265476,0.001708529927260197
2703459386.jpg,0.0022385950747517195,0.0033383826297219287,0.9763482373907517,0.015761825857140206,0.0023129590476345585
1519343513.jpg,0.00041909485766497827,0.001143805359013132,0.0010089703145197834,0.9971496731484875,0.0002784563203145789
3918409158.jpg,0.008846648894699037,0.01447897333254045,0.038687842958100925,0.9332525141085591,0.004734020706100526
1597235607.jpg,0.00033869450325855924,0.0010086685372073343,0.0008122675413431603,0.9976251848905417,0.00021518452764917809
train-cmd-2327.jpg,0.000558314808386037,0.0014492529354471143,0.0013414177664737845,0.9962876048704555,0.00036340961923762854
train-cmd-2548.jpg,0.00037968071494357984,0.001329075078652962,0.0009307982681179775,0.9970932023790474,0.0002672435592382632
train-cmd-1005.jpg,0.00043245822317131984,0.0012424237148280397,0.0012468553008287715,0.9967912138144769,0.00028704894669494545
1984285050.jpg,0.001487409575922783,0.002354010991836354,0.9826332520113259,0.011931411850651615,0.0015939155702632349
1135186120.jpg,0.0004322234337694862,0.0012456326672816353,0.0011015198214248535,0.9969334692205347,0.00028715485698931916
3129393327.jpg,0.0013594074289567152,0.9963698389718987,0.00043121297830239677,0.001115773308705479,0.0007237673121366657
3803355444.jpg,0.07179587976051961,0.04386266653456763,0.04898982763508701,0.04751787658515134,0.7878337494846744
3114522519.jpg,0.00041200583522114665,0.0011405760754771282,0.0009785106709878622,0.9972032011969197,0.00026570622139429764
train-cmd-2477.jpg,0.006483035745427739,0.01798624331431438,0.012084474777297025,0.9604042427973472,0.003042003365613828
1024191493.jpg,0.001032285883753229,0.0023036720384435605,0.002284164050509625,0.9934975585518757,0.000882319475417999
3390516449.jpg,0.008426419643102666,0.02148936625038414,0.8480077662183114,0.11574779111631822,0.0063286567718836085
866479018.jpg,0.0004805801445057536,0.998848425081701,0.00013713518626596742,0.00028190925242305766,0.0002519503351038517
train-cmd-1719.jpg,0.0005375280933684583,0.001415205220591287,0.0012870910752407203,0.9964136240954311,0.0003465515153685316
3341009374.jpg,0.007697047205575781,0.013559236173080696,0.040042627923762515,0.9337182320703123,0.004982856627268565
1049426356.jpg,0.0004736838005005421,0.0013188498213321442,0.0012534027578639678,0.996617025142607,0.0003370384776963946
2493854488.jpg,0.0005485395072452885,0.0013980223861575246,0.001287470482683295,0.9963836521339067,0.00038231549000724055
3384499774.jpg,0.9785943231725633,0.009796642369711882,0.0025335889477221657,0.0026873673063510127,0.00638807820365175
1918762654.jpg,0.0005275009998060365,0.0013636862818580298,0.0014290060391953156,0.996323956648553,0.0003558500305876154
3621652754.jpg,0.0025588135838551895,0.004496312163099949,0.9639427708516273,0.02655364874250588,0.002448454658911563
train-cmd-340.jpg,0.00039991075239515634,0.0011382288935790372,0.000985385246679941,0.997218606568681,0.0002578685386649516
train-cmd-1370.jpg,0.03877847272499437,0.05459374908982172,0.06446504549999346,0.33378268783605214,0.5083800448491383
3317135400.jpg,0.00043558795348925676,0.0012012450543220016,0.001042236429770564,0.9970314256925129,0.00028950486990519323
3298309036.jpg,0.00044377061313057297,0.0012441813175630126,0.0012734887249796786,0.996744624773959,0.00029393457036780386
1993604237.jpg,0.03159771662467635,0.9244578618666325,0.0178370589556159,0.015565951180017972,0.010541411373057469
3083319765.jpg,0.0003485385707017479,0.0010670009366458685,0.0009224657872488854,0.9974352742754203,0.0002267204299831789
1667962035.jpg,0.033304524303590634,0.05116123334996904,0.5006103466150233,0.39416430367415994,0.02075959205725698
1009148537.jpg,0.00049095001107647,0.9988288889284038,0.00013682453927304196,0.00028551011938872964,0.00025782640185807856
2956574119.jpg,0.0007575554654937821,0.0024942841932162323,0.005214185071353376,0.9909171548472984,0.0006168204226383923
2048322812.jpg,0.00561392199576695,0.02356025022277003,0.9224983258937984,0.0417010544442213,0.006626447443443483
402962978.jpg,0.00039067904288672364,0.0010793266455236662,0.000926724413382696,0.9973530136313014,0.0002502562669054967
470378049.jpg,0.00038980521390322116,0.001097060544328668,0.0009600022308753488,0.9973011059286605,0.00025202608223229625
3925869140.jpg,0.044051602933394905,0.03608397454431484,0.6234413799458464,0.2639752542949988,0.032447788281445074
train-cmd-1025.jpg,0.0004835287041165785,0.0012511495631369954,0.0012564914843872152,0.9966952650833881,0.0003135651649709906
